9,0.64,0.82,0.48,0.13
12,0.48,0.37,0.32,0.07
43,0.72,0.51,0.63,0.0
9,0.44,0.67,0.15,0.13
43,0.55,0.16,0.28,0.02
13,0.15,0.99,0.1,0.12
7,0.36,0.22,0.42,0.21
34,0.72,0.51,0.63,0.0
14,0.48,0.37,0.32,0.07
5,0.71,0.02,0.43,0.23
7,0.04,0.67,0.77,0.24
11,0.44,0.67,0.15,0.13
15,0.48,0.37,0.32,0.07
43,0.72,0.51,0.63,0.0
6,0.04,0.67,0.77,0.24
21,0.15,0.18,0.02,0.01
77,0.15,0.18,0.02,0.01
43,0.72,0.51,0.63,0.0
7,0.36,0.22,0.42,0.21
8,0.34,0.68,0.79,0.13
10,0.34,0.68,0.79,0.13
43,0.72,0.51,0.63,0.0
12,0.34,0.68,0.79,0.13
38,0.55,0.16,0.28,0.02
43,0.72,0.51,0.63,0.0
38,0.55,0.16,0.28,0.02
14,0.48,0.37,0.32,0.07
34,0.72,0.51,0.63,0.0
8,0.15,0.99,0.1,0.12
10,0.48,0.37,0.32,0.07
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
9,0.01,0.45,0.3,0.09
43,0.72,0.51,0.63,0.0
8,0.5,0.98,0.75,0.14
6,0.36,0.22,0.42,0.21
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
max fit,77

NEW RUN: 5
43,0.72,0.51,0.63,0.0
51,0.15,0.18,0.02,0.01
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
34,0.15,0.18,0.02,0.01
11,0.01,0.45,0.3,0.09
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
32,0.48,0.37,0.32,0.07
37,0.15,0.18,0.02,0.01
43,0.72,0.51,0.63,0.0
32,0.15,0.18,0.02,0.01
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
11,0.5,0.3,0.43,0.1
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
10,0.15,0.99,0.1,0.12
10,0.3,0.77,0.86,0.07
22,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
13,0.3,0.77,0.86,0.07
10,0.3,0.77,0.86,0.07
43,0.72,0.51,0.63,0.0
23,0.55,0.16,0.28,0.02
34,0.72,0.51,0.63,0.0
35,0.55,0.16,0.28,0.02
13,0.15,0.99,0.1,0.12
33,0.48,0.37,0.32,0.07
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
34,0.55,0.16,0.28,0.02
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
38,0.15,0.18,0.02,0.01
43,0.72,0.51,0.63,0.0
35,0.15,0.18,0.02,0.01
76,0.15,0.18,0.02,0.01
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
11,0.3,0.77,0.86,0.07
70,0.55,0.16,0.28,0.02
14,0.48,0.37,0.32,0.07
43,0.72,0.51,0.63,0.0
11,0.3,0.77,0.86,0.07
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
22,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
13,0.01,0.45,0.3,0.09
27,0.55,0.16,0.28,0.02
43,0.72,0.51,0.63,0.0
16,0.48,0.37,0.32,0.07
12,0.3,0.77,0.86,0.07
63,0.15,0.18,0.02,0.01
11,0.15,0.99,0.1,0.12
43,0.72,0.51,0.63,0.0
72,0.15,0.18,0.02,0.01
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
23,0.48,0.37,0.32,0.07
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
38,0.15,0.18,0.02,0.01
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
9,0.15,0.99,0.1,0.12
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
31,0.15,0.18,0.02,0.01
12,0.48,0.37,0.32,0.07
11,0.48,0.37,0.32,0.07
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
22,0.72,0.51,0.63,0.0
9,0.5,0.3,0.43,0.1
22,0.72,0.51,0.63,0.0
39,0.55,0.16,0.28,0.02
34,0.72,0.51,0.63,0.0
30,0.48,0.37,0.32,0.07
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
22,0.72,0.51,0.63,0.0
5,0.15,0.99,0.1,0.12
max fit,76

NEW RUN: 6
41,0.15,0.18,0.02,0.01
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
36,0.15,0.18,0.02,0.01
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
13,0.15,0.99,0.1,0.12
43,0.72,0.51,0.63,0.0
15,0.48,0.37,0.32,0.07
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
41,0.15,0.18,0.02,0.01
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
16,0.3,0.77,0.86,0.07
34,0.15,0.18,0.02,0.01
39,0.55,0.16,0.28,0.02
43,0.72,0.51,0.63,0.0
39,0.55,0.16,0.28,0.02
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
8,0.5,0.3,0.43,0.1
22,0.72,0.51,0.63,0.0
39,0.55,0.16,0.28,0.02
31,0.15,0.18,0.02,0.01
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
21,0.15,0.18,0.02,0.01
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
17,0.55,0.16,0.28,0.02
22,0.72,0.51,0.63,0.0
40,0.15,0.18,0.02,0.01
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
41,0.15,0.18,0.02,0.01
22,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
22,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
12,0.48,0.37,0.32,0.07
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
35,0.55,0.16,0.28,0.02
62,0.15,0.18,0.02,0.01
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
33,0.15,0.18,0.02,0.01
22,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
15,0.48,0.37,0.32,0.07
39,0.55,0.16,0.28,0.02
43,0.72,0.51,0.63,0.0
11,0.3,0.77,0.86,0.07
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
22,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
53,0.15,0.18,0.02,0.01
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
max fit,62

NEW RUN: 7
61,0.15,0.18,0.02,0.01
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
33,0.55,0.16,0.28,0.02
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
64,0.15,0.18,0.02,0.01
43,0.72,0.51,0.63,0.0
39,0.55,0.16,0.28,0.02
22,0.72,0.51,0.63,0.0
35,0.15,0.18,0.02,0.01
22,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
42,0.15,0.18,0.02,0.01
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
22,0.72,0.51,0.63,0.0
22,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.15,0.18,0.02,0.01
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
34,0.15,0.18,0.02,0.01
43,0.72,0.51,0.63,0.0
20,0.55,0.16,0.28,0.02
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
66,0.15,0.18,0.02,0.01
43,0.72,0.51,0.63,0.0
34,0.15,0.18,0.02,0.01
38,0.15,0.18,0.02,0.01
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
38,0.15,0.18,0.02,0.01
34,0.72,0.51,0.63,0.0
43,0.15,0.18,0.02,0.01
72,0.15,0.18,0.02,0.01
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
22,0.72,0.51,0.63,0.0
34,0.72,0.51,0.63,0.0
40,0.15,0.18,0.02,0.01
43,0.72,0.51,0.63,0.0
47,0.15,0.18,0.02,0.01
41,0.15,0.18,0.02,0.01
43,0.72,0.51,0.63,0.0
35,0.55,0.16,0.28,0.02
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
43,0.72,0.51,0.63,0.0
